"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:MF","macromolecule transmembrane transporter activity","GO:0022884","1","0","15","616","1","9453","TC015033"
"GO:MF","inorganic cation transmembrane transporter activity","GO:0022890","1","0","257","616","15","9453","TC001752,TC004130,TC004591,TC004599,TC004680,TC005628,TC005842,TC008354,TC008422,TC010758,TC011526,TC012133,TC013931,TC014895,TC015322"
"GO:MF","L-malate dehydrogenase activity","GO:0030060","1","0","6","616","1","9453","TC007643"
"GO:MF","pyridoxal phosphate binding","GO:0030170","1","0","37","616","1","9453","TC005445"
"GO:MF","protein phosphatase regulator activity","GO:0019888","1","0","22","616","1","9453","TC008818"
"GO:MF","carboxylic acid binding","GO:0031406","1","0","25","616","1","9453","TC014209"
"GO:MF","chromatin DNA binding","GO:0031490","1","0","20","616","2","9453","TC004017,TC008388"
"GO:MF","peptide N-acetyltransferase activity","GO:0034212","1","0","17","616","2","9453","TC000030,TC003573"
"GO:MF","GPI anchor binding","GO:0034235","1","0","12","616","2","9453","TC005524,TC005525"
"GO:MF","protein kinase A regulatory subunit binding","GO:0034237","1","0","5","616","2","9453","TC006152,TC010046"
"GO:MF","mitochondrial transcription factor activity","GO:0034246","1","0","2","616","1","9453","TC011527"
"GO:MF","ubiquitin-ubiquitin ligase activity","GO:0034450","1","0","4","616","1","9453","TC002590"
"GO:MF","heparan sulfate sulfotransferase activity","GO:0034483","1","0","5","616","1","9453","TC013753"
"GO:MF","U3 snoRNA binding","GO:0034511","1","0","4","616","1","9453","TC006313"
"GO:MF","box H/ACA snoRNA binding","GO:0034513","1","0","2","616","1","9453","TC012019"
"GO:MF","phosphatidylinositol phosphate 4-phosphatase activity","GO:0034596","1","0","4","616","1","9453","TC009264"
"GO:MF","histone H3K4me/H3K4me2/H3K4me3 demethylase activity","GO:0034647","1","0","1","616","1","9453","TC010807"
"GO:MF","NAD-dependent protein deacetylase activity","GO:0034979","1","0","11","616","2","9453","TC002540,TC014236"
"GO:MF","phosphatidylinositol binding","GO:0035091","1","0","109","616","9","9453","TC003202,TC005524,TC005525,TC007656,TC007906,TC012055,TC014378,TC015669,TC015996"
"GO:MF","histone kinase activity","GO:0035173","1","0","1","616","1","9453","TC011145"
"GO:MF","siRNA binding","GO:0035197","1","0","3","616","1","9453","TC008716"
"GO:MF","protein-arginine omega-N asymmetric methyltransferase activity","GO:0035242","1","0","1","616","1","9453","TC004581"
"GO:MF","UDP-glucosyltransferase activity","GO:0035251","1","0","6","616","1","9453","TC015651"
"GO:MF","UDP-xylosyltransferase activity","GO:0035252","1","0","4","616","1","9453","TC013781"
"GO:MF","glutamate receptor binding","GO:0035254","1","0","2","616","1","9453","TC015941"
"GO:MF","G protein-coupled glutamate receptor binding","GO:0035256","1","0","1","616","1","9453","TC015941"
"GO:MF","cAMP response element binding","GO:0035497","1","0","3","616","1","9453","TC010778"
"GO:MF","signaling adaptor activity","GO:0035591","1","0","15","616","1","9453","TC006314"
"GO:MF","methylthiotransferase activity","GO:0035596","1","0","2","616","1","9453","TC011523"
"GO:MF","N6-threonylcarbomyladenosine methylthiotransferase activity","GO:0035598","1","0","1","616","1","9453","TC011523"
"GO:MF","5'-3' RNA polymerase activity","GO:0034062","1","0","33","616","4","9453","TC005516,TC006301,TC010518,TC015082"
"GO:MF","alkali metal ion binding","GO:0031420","1","0","4","616","1","9453","TC004380"
"GO:MF","propanoyl-CoA C-acyltransferase activity","GO:0033814","1","0","1","616","1","9453","TC030464"
"GO:MF","protein lysine deacetylase activity","GO:0033558","1","0","12","616","2","9453","TC002540,TC014236"
"GO:MF","nucleosome binding","GO:0031491","1","0","14","616","1","9453","TC013586"
"GO:MF","polyubiquitin modification-dependent protein binding","GO:0031593","1","0","17","616","2","9453","TC004014,TC012831"
"GO:MF","ubiquitin conjugating enzyme binding","GO:0031624","1","0","31","616","2","9453","TC000502,TC001697"
"GO:MF","ubiquitin protein ligase binding","GO:0031625","1","0","27","616","1","9453","TC006314"
"GO:MF","G-protein beta/gamma-subunit complex binding","GO:0031683","1","0","8","616","1","9453","TC001612"
"GO:MF","NAD-dependent histone H3K14 deacetylase activity","GO:0032041","1","0","5","616","2","9453","TC002540,TC014236"
"GO:MF","clathrin heavy chain binding","GO:0032050","1","0","3","616","1","9453","TC007906"
"GO:MF","clathrin light chain binding","GO:0032051","1","0","2","616","1","9453","TC015014"
"GO:MF","ubiquitin-like protein binding","GO:0032182","1","0","34","616","1","9453","TC030779"
"GO:MF","phosphatidylinositol-3-phosphate binding","GO:0032266","1","0","11","616","1","9453","TC007656"
"GO:MF","demethylase activity","GO:0032451","1","0","14","616","2","9453","TC010807,TC014173"
"GO:MF","histone demethylase activity","GO:0032452","1","0","12","616","2","9453","TC010807,TC014173"
"GO:MF","histone H3K4 demethylase activity","GO:0032453","1","0","3","616","1","9453","TC010807"
"GO:MF","ribonucleoside binding","GO:0032549","1","0","4","616","1","9453","TC006301"
"GO:MF","guanyl ribonucleotide binding","GO:0032561","1","0","197","616","15","9453","TC001087,TC001103,TC001612,TC001713,TC004583,TC004873,TC006313,TC006627,TC008402,TC008784,TC010420,TC010829,TC010866,TC012055,TC014984"
"GO:MF","5'-3' RNA helicase activity","GO:0032574","1","0","2","616","1","9453","TC008350"
"GO:MF","tumor necrosis factor receptor superfamily binding","GO:0032813","1","0","3","616","1","9453","TC013579"
"GO:MF","sterol binding","GO:0032934","1","0","21","616","1","9453","TC014227"
"GO:MF","FFAT motif binding","GO:0033149","1","0","1","616","1","9453","TC002864"
"GO:MF","amide binding","GO:0033218","1","0","76","616","7","9453","TC000505,TC001259,TC011522,TC013629,TC014465,TC014505,TC015622"
"GO:MF","monocarboxylic acid binding","GO:0033293","1","0","8","616","1","9453","TC014209"
"GO:MF","MAP kinase phosphatase activity","GO:0033549","1","0","3","616","1","9453","TC010766"
"GO:MF","MAP kinase tyrosine phosphatase activity","GO:0033550","1","0","2","616","1","9453","TC010766"
"GO:MF","histone H4R3 demethylase activity","GO:0033749","1","0","1","616","1","9453","TC014173"
"GO:MF","glutathione hydrolase activity","GO:0036374","1","0","4","616","1","9453","TC011313"
"GO:MF","protein kinase regulator activity","GO:0019887","1","0","43","616","4","9453","TC009259,TC009262,TC009550,TC012347"
"GO:MF","vitamin binding","GO:0019842","1","0","55","616","2","9453","TC005445,TC011522"
"GO:MF","hydrolase activity","GO:0016787","1","0","1723","616","115","9453","TC000069,TC000188,TC000463,TC000504,TC001035,TC001073,TC001089,TC001103,TC001108,TC001195,TC001259,TC001612,TC001698,TC001713,TC001750,TC002463,TC002540,TC002545,TC002546,TC002672,TC002825,TC002912,TC003401,TC003940,TC004125,TC004141,TC004160,TC004583,TC004619,TC004663,TC004664,TC004711,TC004770,TC004794,TC004800,TC004873,TC004953,TC005004,TC005412,TC005995,TC006303,TC006313,TC006325,TC006627,TC006698,TC007076,TC007103,TC007560,TC007628,TC007970,TC008216,TC008354,TC008372,TC008406,TC008415,TC008421,TC008784,TC009264,TC009543,TC009633,TC009691,TC009817,TC009844,TC010011,TC010168,TC010420,TC010434,TC010657,TC010766,TC010772,TC010805,TC010829,TC010838,TC010866,TC010869,TC010871,TC010872,TC010876,TC011200,TC011313,TC011516,TC011522,TC011526,TC011538,TC011540,TC011634,TC011635,TC012672,TC013047,TC013301,TC013413,TC013546,TC013574,TC013709,TC013762,TC013885,TC013894,TC014047,TC014203,TC014226,TC014236,TC014514,TC014984,TC015071,TC015184,TC015322,TC015348,TC015512,TC015532,TC015533,TC015834,TC030605,TC030625,TC030725,TC030760"
"GO:MF","hydrolase activity, acting on ester bonds","GO:0016788","1","0","478","616","34","9453","TC001035,TC001108,TC001750,TC002545,TC002672,TC004663,TC004794,TC006325,TC007560,TC007628,TC007970,TC008216,TC008372,TC008406,TC008421,TC009264,TC009633,TC009691,TC010766,TC010772,TC010871,TC010872,TC011516,TC011522,TC011538,TC011634,TC011635,TC013047,TC013413,TC013762,TC013885,TC015348,TC015512,TC015834"
"GO:MF","thiolester hydrolase activity","GO:0016790","1","0","20","616","4","9453","TC008421,TC010871,TC011522,TC011538"
"GO:MF","phosphatase activity","GO:0016791","1","0","149","616","6","9453","TC004794,TC007560,TC008406,TC009264,TC010766,TC010872"
"GO:MF","exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters","GO:0016796","1","0","32","616","2","9453","TC007970,TC013885"
"GO:MF","hydrolase activity, acting on glycosyl bonds","GO:0016798","1","0","137","616","6","9453","TC004619,TC004953,TC005412,TC006698,TC009543,TC011540"
"GO:MF","hydrolase activity, hydrolyzing N-glycosyl compounds","GO:0016799","1","0","8","616","1","9453","TC009543"
"GO:MF","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds","GO:0016810","1","0","76","616","6","9453","TC002540,TC002546,TC007103,TC010876,TC014236,TC015071"
"GO:MF","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides","GO:0016811","1","0","46","616","5","9453","TC002540,TC002546,TC007103,TC014236,TC015071"
"GO:MF","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides","GO:0016812","1","0","4","616","1","9453","TC010876"
"GO:MF","hydrolase activity, acting on acid anhydrides","GO:0016817","1","0","441","616","36","9453","TC000188,TC001073,TC001103,TC001612,TC001713,TC002463,TC002825,TC004125,TC004583,TC004664,TC004800,TC004873,TC005004,TC006313,TC006627,TC007076,TC007103,TC008354,TC008415,TC008784,TC010011,TC010420,TC010434,TC010805,TC010829,TC010866,TC011200,TC011526,TC013301,TC013546,TC014226,TC014984,TC015322,TC030605,TC030725,TC030760"
"GO:MF","hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides","GO:0016818","1","0","439","616","36","9453","TC000188,TC001073,TC001103,TC001612,TC001713,TC002463,TC002825,TC004125,TC004583,TC004664,TC004800,TC004873,TC005004,TC006313,TC006627,TC007076,TC007103,TC008354,TC008415,TC008784,TC010011,TC010420,TC010434,TC010805,TC010829,TC010866,TC011200,TC011526,TC013301,TC013546,TC014226,TC014984,TC015322,TC030605,TC030725,TC030760"
"GO:MF","lyase activity","GO:0016829","1","0","123","616","6","9453","TC004115,TC005445,TC008339,TC010779,TC011522,TC014551"
"GO:MF","carbon-carbon lyase activity","GO:0016830","1","0","33","616","3","9453","TC005445,TC010779,TC014551"
"GO:MF","carboxy-lyase activity","GO:0016831","1","0","24","616","1","9453","TC005445"
"GO:MF","oxo-acid-lyase activity","GO:0016833","1","0","4","616","2","9453","TC010779,TC014551"
"GO:MF","carbon-oxygen lyase activity","GO:0016835","1","0","42","616","2","9453","TC008339,TC011522"
"GO:MF","hydro-lyase activity","GO:0016836","1","0","36","616","2","9453","TC008339,TC011522"
"GO:MF","carbon-nitrogen lyase activity","GO:0016840","1","0","10","616","1","9453","TC004115"
"GO:MF","amidine-lyase activity","GO:0016842","1","0","7","616","1","9453","TC004115"
"GO:MF","isomerase activity","GO:0016853","1","0","97","616","8","9453","TC001643,TC001704,TC002471,TC010011,TC012378,TC013598,TC014505,TC014514"
"GO:MF","cis-trans isomerase activity","GO:0016859","1","0","28","616","2","9453","TC012378,TC014505"
"GO:MF","intramolecular oxidoreductase activity","GO:0016860","1","0","30","616","4","9453","TC001643,TC002471,TC013598,TC014514"
"GO:MF","sulfurtransferase activity","GO:0016783","1","0","8","616","1","9453","TC015985"
"GO:MF","intramolecular oxidoreductase activity, transposing C=C bonds","GO:0016863","1","0","3","616","1","9453","TC014514"
"GO:MF","transferase activity, transferring sulphur-containing groups","GO:0016782","1","0","29","616","5","9453","TC011523,TC012060,TC013550,TC013753,TC015985"
"GO:MF","nucleotidyltransferase activity","GO:0016779","1","0","209","616","11","9453","TC001751,TC005516,TC006301,TC009265,TC009819,TC010518,TC013312,TC014085,TC014743,TC015082,TC015985"
"GO:MF","oxidoreductase activity, acting on diphenols and related substances as donors","GO:0016679","1","0","9","616","2","9453","TC004680,TC014895"
"GO:MF","oxidoreductase activity, acting on peroxide as acceptor","GO:0016684","1","0","25","616","2","9453","TC004579,TC004661"
"GO:MF","oxidoreductase activity, acting on single donors with incorporation of molecular oxygen","GO:0016701","1","0","12","616","1","9453","TC015591"
"GO:MF","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","GO:0016705","1","0","186","616","6","9453","TC007511,TC008058,TC010109,TC010807,TC013433,TC014173"
"GO:MF","2-oxoglutarate-dependent dioxygenase activity","GO:0016706","1","0","23","616","2","9453","TC010807,TC014173"
"GO:MF","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen","GO:0016709","1","0","9","616","1","9453","TC010109"
"GO:MF","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, another compound as one donor, and incorporation of one atom of oxygen","GO:0016716","1","0","3","616","1","9453","TC007511"
"GO:MF","oxidoreductase activity, acting on superoxide radicals as acceptor","GO:0016721","1","0","7","616","2","9453","TC010839,TC013602"
"GO:MF","oxidoreductase activity, acting on metal ions","GO:0016722","1","0","6","616","1","9453","TC000476"
"GO:MF","oxidoreductase activity, acting on metal ions, oxygen as acceptor","GO:0016724","1","0","5","616","1","9453","TC000476"
"GO:MF","oxidoreductase activity, acting on CH or CH2 groups","GO:0016725","1","0","7","616","1","9453","TC012131"
"GO:MF","oxidoreductase activity, acting on CH or CH2 groups, NAD or NADP as acceptor","GO:0016726","1","0","1","616","1","9453","TC012131"
"GO:MF","oxidoreductase activity, acting on CH or CH2 groups, oxygen as acceptor","GO:0016727","1","0","1","616","1","9453","TC012131"
"GO:MF","transferase activity, transferring one-carbon groups","GO:0016741","1","0","149","616","11","9453","TC001103,TC003094,TC004581,TC010168,TC010807,TC011527,TC013789,TC014173,TC014947,TC015179,TC015826"
"GO:MF","acyltransferase activity, transferring groups other than amino-acyl groups","GO:0016747","1","0","147","616","18","9453","TC000030,TC000678,TC003573,TC004116,TC004121,TC004777,TC004861,TC005597,TC006052,TC007127,TC009267,TC010774,TC011121,TC011522,TC014006,TC014209,TC030464,TC030549"
"GO:MF","aminoacyltransferase activity","GO:0016755","1","0","185","616","17","9453","TC000502,TC001192,TC001697,TC001753,TC001755,TC002403,TC002588,TC002590,TC004145,TC004152,TC006323,TC006704,TC007434,TC012378,TC013075,TC014905,TC030779"
"GO:MF","glycosyltransferase activity","GO:0016757","1","0","174","616","17","9453","TC000759,TC001634,TC003528,TC004619,TC004674,TC004758,TC004910,TC005702,TC007056,TC008702,TC010418,TC010433,TC010678,TC013781,TC014213,TC015651,TC015675"
"GO:MF","hexosyltransferase activity","GO:0016758","1","0","124","616","12","9453","TC000759,TC003528,TC004619,TC004674,TC004758,TC004910,TC005702,TC007056,TC010433,TC014213,TC015651,TC015675"
"GO:MF","pentosyltransferase activity","GO:0016763","1","0","29","616","4","9453","TC001634,TC008702,TC010418,TC013781"
"GO:MF","transferase activity, transferring alkyl or aryl (other than methyl) groups","GO:0016765","1","0","61","616","3","9453","TC003119,TC009257,TC015179"
"GO:MF","transferase activity, transferring phosphorus-containing groups","GO:0016772","1","0","614","616","44","9453","TC000382,TC001087,TC001751,TC001754,TC002522,TC002973,TC003645,TC004380,TC004721,TC004724,TC004776,TC004792,TC005516,TC005644,TC006299,TC006301,TC006474,TC007481,TC008860,TC009259,TC009265,TC009314,TC009819,TC010518,TC010814,TC010831,TC011145,TC011541,TC012347,TC012367,TC013312,TC013565,TC014023,TC014085,TC014181,TC014210,TC014743,TC015081,TC015082,TC015176,TC015365,TC015628,TC015985,TC030744"
"GO:MF","phosphotransferase activity, alcohol group as acceptor","GO:0016773","1","0","313","616","27","9453","TC000382,TC001087,TC001754,TC002522,TC002973,TC003645,TC004380,TC004721,TC004776,TC004792,TC005644,TC006299,TC006474,TC007481,TC008860,TC009314,TC010814,TC010831,TC011145,TC012367,TC013565,TC014023,TC014181,TC015081,TC015365,TC015628,TC030744"
"GO:MF","phosphotransferase activity, phosphate group as acceptor","GO:0016776","1","0","18","616","2","9453","TC004724,TC014210"
"GO:MF","phosphotransferase activity, for other substituted phosphate groups","GO:0016780","1","0","16","616","1","9453","TC015176"
"GO:MF","rRNA binding","GO:0019843","1","0","38","616","4","9453","TC000477,TC009555,TC011241,TC011978"
"GO:MF","intramolecular oxidoreductase activity, transposing S-S bonds","GO:0016864","1","0","18","616","3","9453","TC001643,TC002471,TC013598"
"GO:MF","ligase activity","GO:0016874","1","0","230","616","24","9453","TC001634,TC002403,TC004145,TC004152,TC005628,TC006471,TC006704,TC007434,TC007848,TC008354,TC008372,TC010157,TC010758,TC010772,TC011106,TC011516,TC013075,TC013782,TC013931,TC014642,TC015322,TC015613,TC030652,TC030725"
"GO:MF","Wnt-protein binding","GO:0017147","1","0","11","616","2","9453","TC002911,TC014181"
"GO:MF","semaphorin receptor activity","GO:0017154","1","0","2","616","1","9453","TC004144"
"GO:MF","CDP-alcohol phosphatidyltransferase activity","GO:0017169","1","0","4","616","1","9453","TC015176"
"GO:MF","serine hydrolase activity","GO:0017171","1","0","212","616","8","9453","TC001698,TC004160,TC004770,TC006303,TC010869,TC013574,TC013709,TC013894"
"GO:MF","alcohol dehydrogenase [NAD(P)+] activity","GO:0018455","1","0","2","616","1","9453","TC001744"
"GO:MF","guanyl nucleotide binding","GO:0019001","1","0","197","616","15","9453","TC001087,TC001103,TC001612,TC001713,TC004583,TC004873,TC006313,TC006627,TC008402,TC008784,TC010420,TC010829,TC010866,TC012055,TC014984"
"GO:MF","GDP binding","GO:0019003","1","0","13","616","1","9453","TC001713"
"GO:MF","DNA N-glycosylase activity","GO:0019104","1","0","5","616","1","9453","TC009543"
"GO:MF","myristoyltransferase activity","GO:0019107","1","0","2","616","1","9453","TC030464"
"GO:MF","(3R)-hydroxyacyl-[acyl-carrier-protein] dehydratase activity","GO:0019171","1","0","6","616","1","9453","TC011522"
"GO:MF","transmembrane receptor protein kinase activity","GO:0019199","1","0","30","616","3","9453","TC006474,TC009314,TC014181"
"GO:MF","nucleobase-containing compound kinase activity","GO:0019205","1","0","27","616","4","9453","TC004724,TC005644,TC011541,TC014210"
"GO:MF","nucleoside kinase activity","GO:0019206","1","0","8","616","2","9453","TC005644,TC011541"
"GO:MF","kinase regulator activity","GO:0019207","1","0","51","616","4","9453","TC009259,TC009262,TC009550,TC012347"
